0,0,0,0.005185185185185182,0.00691358024691358,0.005185185185185183,0,0,0,0.01481481481481481,0.01975308641975308,0.01481481481481481,0,0,0,0.00888888888888888,0.01185185185185185,0.008888888888888884,0,0,0,0.0007407407407407402,0.0009876543209876541,0.0007407407407407405,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.001728395061728395,0.005185185185185183,0.01037037037037036,0,0,0,0.004938271604938269,0.01481481481481481,0.02962962962962962,0,0,0,0.002962962962962962,0.008888888888888884,0.01777777777777777,0,0,0,0.0002469135802469135,0.0007407407407407405,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0
0.001481481481481481,0.0008641975308641975,0.0001234567901234568,0,0,0,0.01777777777777777,0.01037037037037037,0.001481481481481481,0,0,0,0.02962962962962961,0.01728395061728395,0.002469135802469135,0,0,0,0.01037037037037037,0.006049382716049384,0.0008641975308641979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0008641975308641975,0.002469135802469135,0.001481481481481481,0.0001234567901234568,0,0,0.01037037037037037,0.02962962962962962,0.01777777777777777,0.001481481481481481,0,0,0.01728395061728395,0.04938271604938273,0.02962962962962961,0.002469135802469135,0,0,0.006049382716049384,0.01728395061728395,0.01037037037037037,0.0008641975308641979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001234567901234568,0.001481481481481481,0.002469135802469135,0.0008641975308641979,0,0,0.001481481481481481,0.01777777777777777,0.02962962962962961,0.01037037037037037,0,0,0.002469135802469135,0.02962962962962961,0.04938271604938271,0.01728395061728395,0,0,0.0008641975308641979,0.01037037037037037,0.01728395061728395,0.006049382716049385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0001234567901234568,0.0008641975308641979,0.002962962962962963,0.0007407407407407403,0.0002469135802469135,0,0.001481481481481481,0.01037037037037037,0.03555555555555558,0.008888888888888882,0.002962962962962962,0,0.002469135802469135,0.01728395061728395,0.05925925925925924,0.01481481481481481,0.00493827160493827,0,0.0008641975308641979,0.006049382716049385,0.02074074074074076,0.005185185185185185,0.001728395061728395,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0007407407407407403,0.0009876543209876541,0.0007407407407407405,0,0,0,0.008888888888888882,0.01185185185185185,0.008888888888888884,0,0,0,0.01481481481481481,0.01975308641975308,0.01481481481481481,0,0,0,0.005185185185185185,0.006913580246913581,0.005185185185185185,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0002469135802469135,0.0007407407407407405,0.001481481481481481,0,0,0,0.002962962962962962,0.008888888888888884,0.01777777777777777,0,0,0,0.004938271604938271,0.01481481481481481,0.02962962962962961,0,0,0,0.001728395061728395,0.005185185185185185,0.01037037037037037,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.001481481481481481,0.0008641975308641976,0.0001234567901234568,0,0,0,0.01037037037037037,0.006049382716049384,0.0008641975308641979,0,0,0,0.03555555555555556,0.02074074074074074,0.002962962962962963,0,0,0,0.008888888888888885,0.005185185185185183,0.0007407407407407404,0,0,0,0.002962962962962962,0.001728395061728395,0.0002469135802469135,0,0,0
0,0,0,0,0,0,0.0008641975308641976,0.002469135802469136,0.001481481481481481,0.0001234567901234568,0,0,0.006049382716049384,0.01728395061728395,0.01037037037037037,0.0008641975308641979,0,0,0.02074074074074075,0.0592592592592592,0.03555555555555557,0.002962962962962963,0,0,0.005185185185185183,0.01481481481481481,0.008888888888888882,0.0007407407407407404,0,0,0.001728395061728395,0.00493827160493827,0.002962962962962962,0.0002469135802469135,0,0
0,0,0,0,0,0,0.0001234567901234568,0.001481481481481481,0.002469135802469135,0.000864197530864198,0,0,0.0008641975308641979,0.01037037037037037,0.01728395061728395,0.006049382716049386,0,0,0.002962962962962963,0.03555555555555558,0.05925925925925928,0.02074074074074075,0,0,0.0007407407407407404,0.008888888888888882,0.01481481481481481,0.005185185185185184,0,0,0.0002469135802469135,0.002962962962962962,0.00493827160493827,0.001728395061728395,0,0
0,0,0,0,0,0,0,0.0001234567901234568,0.000864197530864198,0.002962962962962963,0.0007407407407407403,0.0002469135802469135,0,0.0008641975308641978,0.006049382716049386,0.02074074074074076,0.005185185185185183,0.001728395061728395,0,0.002962962962962963,0.02074074074074075,0.07111111111111114,0.01777777777777777,0.005925925925925926,0,0.0007407407407407404,0.005185185185185184,0.01777777777777777,0.004444444444444443,0.001481481481481481,0,0.0002469135802469135,0.001728395061728395,0.005925925925925926,0.00148148148148148,0.000493827160493827
0,0,0,0,0,0,0,0,0,0.0007407407407407402,0.0009876543209876541,0.0007407407407407405,0,0,0,0.005185185185185185,0.006913580246913581,0.005185185185185185,0,0,0,0.01777777777777777,0.0237037037037037,0.01777777777777778,0,0,0,0.004444444444444443,0.005925925925925921,0.004444444444444442,0,0,0,0.00148148148148148,0.001975308641975308,0.001481481481481481
0,0,0,0,0,0,0,0,0,0.0002469135802469135,0.0007407407407407405,0.001481481481481481,0,0,0,0.001728395061728395,0.005185185185185185,0.01037037037037037,0,0,0,0.005925925925925926,0.01777777777777778,0.03555555555555555,0,0,0,0.001481481481481481,0.004444444444444442,0.008888888888888885,0,0,0,0.000493827160493827,0.001481481481481481,0.002962962962962962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008888888888888884,0.005185185185185183,0.0007407407407407404,0,0,0,0.01185185185185185,0.006913580246913579,0.0009876543209876541,0,0,0,0.008888888888888885,0.005185185185185184,0.0007407407407407404,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005185185185185183,0.01481481481481481,0.008888888888888884,0.0007407407407407404,0,0,0.006913580246913579,0.01975308641975308,0.01185185185185185,0.0009876543209876541,0,0,0.005185185185185184,0.01481481481481481,0.008888888888888884,0.0007407407407407404,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007407407407407404,0.008888888888888882,0.01481481481481481,0.005185185185185184,0,0,0.0009876543209876541,0.01185185185185185,0.01975308641975308,0.00691358024691358,0,0,0.0007407407407407404,0.008888888888888884,0.01481481481481481,0.005185185185185185,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007407407407407404,0.005185185185185184,0.01777777777777777,0.004444444444444442,0.001481481481481481,0,0.0009876543209876541,0.006913580246913581,0.0237037037037037,0.005925925925925921,0.001975308641975308,0,0.0007407407407407404,0.005185185185185185,0.01777777777777778,0.004444444444444443,0.001481481481481481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444444444442,0.005925925925925922,0.004444444444444442,0,0,0,0.005925925925925921,0.007901234567901231,0.005925925925925924,0,0,0,0.004444444444444443,0.005925925925925922,0.004444444444444443
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148148148148148,0.004444444444444442,0.008888888888888884,0,0,0,0.001975308641975308,0.005925925925925924,0.01185185185185185,0,0,0,0.001481481481481481,0.004444444444444443,0.008888888888888884
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002962962962962962,0.001728395061728395,0.0002469135802469135,0,0,0,0.008888888888888885,0.005185185185185184,0.0007407407407407404,0,0,0,0.01777777777777777,0.01037037037037036,0.001481481481481481,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001728395061728395,0.00493827160493827,0.002962962962962962,0.0002469135802469135,0,0,0.005185185185185183,0.01481481481481481,0.008888888888888884,0.0007407407407407404,0,0,0.01037037037037036,0.02962962962962962,0.01777777777777777,0.001481481481481481,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002469135802469135,0.002962962962962962,0.00493827160493827,0.001728395061728395,0,0,0.0007407407407407404,0.008888888888888884,0.01481481481481481,0.005185185185185185,0,0,0.001481481481481481,0.01777777777777777,0.02962962962962961,0.01037037037037037,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002469135802469135,0.001728395061728395,0.005925925925925926,0.00148148148148148,0.000493827160493827,0,0.0007407407407407404,0.005185185185185185,0.01777777777777778,0.004444444444444443,0.001481481481481481,0,0.001481481481481481,0.01037037037037037,0.03555555555555555,0.008888888888888884,0.002962962962962962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148148148148148,0.001975308641975308,0.001481481481481481,0,0,0,0.004444444444444443,0.005925925925925923,0.004444444444444443,0,0,0,0.008888888888888884,0.01185185185185185,0.008888888888888884
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000493827160493827,0.001481481481481481,0.002962962962962962,0,0,0,0.001481481481481481,0.004444444444444443,0.008888888888888884,0,0,0,0.002962962962962962,0.008888888888888885,0.01777777777777777
